CourseID,Title,Type,Description,Level,Duration,Rating,Price,URL
918688.0,How I Make Consistent Returns Trading Options,Offline,,All Levels,7 months,2.9,Free,https://www.udemy.com/how-i-make-15-per-month-trading-options/
556068.0,Option Trading - How To Earn If You Can't Predict The Market,Online,,All Levels,1 months,4.9,Free,https://www.udemy.com/option-trading-how-to-earn/
798740.0,Forex Traders - Create Your First Trading Robot. No Coding!,Offline,,Intermediate Level,12 months,2.6,Free,https://www.udemy.com/launch-your-amazing-forex-robot-in-30-minutes-no-coding/
385686.0,Basics of Business Statistics (College Level),Online,,Beginner Level,6 months,4.9,Free,https://www.udemy.com/statistics-for-accounting-and-finance-professionals/
474238.0,Excel functions to analyze and visualize data,Online,,Intermediate Level,7 months,2.4,Paid,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/
255170.0,Bitcoin - The Complete Guide,Offline,,All Levels,1 months,2.7,Paid,https://www.udemy.com/bitcoin-the-complete-guide/
504036.0,Short Selling: Learn To Sell Stocks Before The Fall,Online,,All Levels,8 months,4.1,Paid,https://www.udemy.com/short-selling-learn-to-sell-before-the-fall/
537896.0,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,Online,,All Levels,1 months,2.1,Free,https://www.udemy.com/risk-analysis-in-capital-budgeting/
226084.0,"IAS37 - Provisions, Contingents Liabilities & Assets",Offline,,All Levels,2 months,2.5,Free,https://www.udemy.com/ias37-provisions-contingents-liabilities-assets/
358062.0,Financial Modeling: Build a Complete DCF Valuation Model,Online,,All Levels,10 months,2.3,Free,https://www.udemy.com/learn-how-to-value-a-company-and-build-a-dcf-model/
614510.0,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams,Offline,,All Levels,7 months,2.6,Free,https://www.udemy.com/forex-rate-parity-theories/
537888.0,Risk in Forex Transactions - for CA / CS / CFA exams,Offline,,Intermediate Level,3 months,4.4,Paid,https://www.udemy.com/forex-risks/
625568.0,Charting for Beginners 101: Technical Analysis Demystified,Offline,,All Levels,11 months,2.3,Paid,https://www.udemy.com/charting-for-beginners-101/
415802.0,Accounting Standards Basics (Professional Course Level),Online,,All Levels,2 months,4.0,Paid,https://www.udemy.com/basics-of-accounting-standards/
600316.0,"High-Frequency Trading #1: Basics, History & Strategies",Offline,,All Levels,6 months,4.7,Free,https://www.udemy.com/high-frequency-trading-1-basics-history-strategies-forex-stocks/
44836.0,Option Spreads and Credit Spreads Bundle,Offline,,All Levels,10 months,3.6,Paid,https://www.udemy.com/option-spreads-and-credit-spreads-bundle/
934574.0,Basics of Commerce A Complete Study,Online,,Beginner Level,12 months,2.9,Free,https://www.udemy.com/basics-of-commerce-a-complete-study/
510178.0,Accounting Bank Reconciliation Statement (College Level),Online,,Beginner Level,12 months,4.5,Free,https://www.udemy.com/bankreconciliationstatement/
571394.0,QuickBooks Online: Complete Guide & Certification tips,Online,,All Levels,12 months,3.2,Paid,https://www.udemy.com/learn-quickbooks-online-qbo-with-hector-garcia-and-friends/
615600.0,Sensitivity & Scenario Analysis for CA / CFA / CPA Exams,Online,,Intermediate Level,9 months,4.4,Free,https://www.udemy.com/sensitivity-and-scenario-analysis-in-capital-budgeting/
529424.0,How to Become a Financial Analyst from Scratch!,Offline,,All Levels,6 months,3.4,Paid,https://www.udemy.com/become-a-financial-analyst-from-scratch-n1/
1006314.0,Financial Modeling for Business Analysts and Consultants,Offline,,Beginner Level,7 months,2.3,Free,https://www.udemy.com/financial-modeling-for-business-analysts-and-consultants/
312860.0,"IAS 16-Property,Plant and Equipment",Online,,Intermediate Level,11 months,2.3,Paid,https://www.udemy.com/ias-16-propertyplant-and-equipment/
545918.0,Stock Market Leverage: How to Start Trading Options Wisely,Offline,,Expert Level,6 months,3.9,Paid,https://www.udemy.com/stock-market-tips-how-to-successfully-trade-options/
1070968.0,Ultimate Investment Banking Course,Online,,Expert Level,10 months,4.4,Paid,https://www.udemy.com/ultimate-investment-banking-course/
191588.0,IAS 10 - Events After Reporting Date,Online,,All Levels,3 months,2.5,Paid,https://www.udemy.com/ias-10-events-after-reporting-date/
502772.0,The Complete Value Investing Course: A Proven Approach,Online,,Beginner Level,2 months,3.1,Free,https://www.udemy.com/value-investing-essential-guide-to-picking-stocks/
779000.0,Beginners Forex strategy,Offline,,Beginner Level,5 months,4.9,Paid,https://www.udemy.com/beginners-forex-strategy/
860890.0,"Using 'The Greeks To Understand Options""",Offline,,Intermediate Level,6 months,4.5,Paid,https://www.udemy.com/options-greeks/
253810.0,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",Offline,,Intermediate Level,2 months,2.8,Free,https://www.udemy.com/ias-8-accounting-policies-changes-in-accounting-estimates/
627772.0,Interpreting financial statements,Online,,Beginner Level,9 months,2.3,Free,https://www.udemy.com/financial-statements-focused-on-cash-flows/
584410.0,The Ultimate Guide to Dividend & Dividend Growth Investing,Online,,All Levels,5 months,3.3,Free,https://www.udemy.com/investing-learn-how-to-build-a-dividend-portfolio-step-by-step/
474212.0,High performance Stock Trading using key Options techniques,Offline,,Beginner Level,12 months,2.3,Free,https://www.udemy.com/high-performance-stock-trading-using-options-trading-techniques/
255280.0,WE WILL PAY YOU TO TRADE WITH US,Online,,All Levels,1 months,3.1,Free,https://www.udemy.com/trade-forex-the-professional-way-by-trading-live-with-us/
585752.0,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",Online,,Beginner Level,10 months,3.5,Paid,https://www.udemy.com/forex-trading-robot-forex-trading/
673016.0,Build A Career In Forex Trading- Learn Fundamental Analysis,Offline,,Beginner Level,2 months,3.5,Paid,https://www.udemy.com/build-a-career-in-forex-trading-learn-fundamental-analysis/
1016996.0,Introduction to Corporate Finance (Mergers & Acquisitions),Online,,All Levels,3 months,2.4,Free,https://www.udemy.com/introduction-to-corporate-finance/
421546.0,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,Offline,,Beginner Level,2 months,3.7,Free,https://www.udemy.com/binary-options-for-thai/
390472.0,How To Set Up A Limited Company In The UK,Offline,,All Levels,4 months,4.3,Free,https://www.udemy.com/how-to-set-up-a-limited-company-in-the-uk/
741898.0,Practical Accounts & Bookkeeping Automated Overview,Offline,,Beginner Level,7 months,2.8,Paid,https://www.udemy.com/practical-accounts-bookkeeping-automated-overview/
249376.0,IFRIC 13-Customer Loyalty Programmes (Revenue),Online,,Beginner Level,11 months,2.6,Free,https://www.udemy.com/ifric-13-customer-loyalty-programmes-revenue/
297742.0,Build a DCF Valuation Model,Offline,,All Levels,9 months,3.7,Free,https://www.udemy.com/build-a-dcf-valuation-model/
770486.0,Stock Market: The Zero Risk Way of Investing,Online,,Beginner Level,5 months,3.2,Free,https://www.udemy.com/stock-market-zero-risk-investing/
256094.0,Financial Management - Ratio Analysis,Offline,,All Levels,11 months,4.7,Free,https://www.udemy.com/financial-ratio-analysis/
471556.0,Financial Management Budgeting Techniques,Offline,,Beginner Level,5 months,4.3,Paid,https://www.udemy.com/learn-cash-budgeting-techniques/
174800.0,Accounting 101: Guide to Business Accounting,Online,,Beginner Level,4 months,3.6,Free,https://www.udemy.com/book-keeping-level-1-learn-accounting-in-6-8-hours-amazing/
475032.0,Collection of Advanced Options concepts for Options traders,Online,,Intermediate Level,1 months,2.9,Paid,https://www.udemy.com/advanced-options-concepts-for-options-stock-traders/
319020.0,Investing: How I Consistently Beat The Stock Market,Online,,Intermediate Level,4 months,2.1,Free,https://www.udemy.com/beat-the-stock-market/
474928.0,Intermediate Options trading concepts for Stocks and Options,Online,,Beginner Level,10 months,3.7,Paid,https://www.udemy.com/intermediate-options-trading-concepts-for-stocks-and-options-traders/
739390.0,Financial Planning & Analysis: Building a Company's Budget,Offline,,Beginner Level,9 months,2.4,Free,https://www.udemy.com/financial-planning-analysis-building-a-companys-budget/
655300.0,Accounting for Beginners : Learn Basics in under 1 Hour,Offline,,Intermediate Level,11 months,2.9,Free,https://www.udemy.com/accounting-for-beginners-how-to-do-accounting-super-easily/
722682.0,Advanced Excel functions,Offline,,All Levels,1 months,2.5,Paid,https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/
637430.0,Learn the basics of preparing accounting statements,Offline,,Beginner Level,12 months,4.9,Free,https://www.udemy.com/basics-of-financial-accounting/
585208.0,Basics of Economics For Beginners A to Z - A Complete Course,Offline,,All Levels,5 months,3.2,Free,https://www.udemy.com/basics-of-economics-for-absolute-beginners/
375594.0,Financial Management - A Complete Study,Offline,,All Levels,12 months,4.1,Paid,https://www.udemy.com/financial-management-a-complete-study/
543242.0,Learn to Trade The News,Online,,All Levels,1 months,4.3,Paid,https://www.udemy.com/learn-to-trade-the-news/
773650.0,"Accounting Basics by Hector Garcia, CPA",Offline,,All Levels,10 months,4.3,Free,https://www.udemy.com/accounting-explained-under-1-hour-by-hector-garcia-cpa/
454724.0,Cost Accounting Marginal Costing Theory and Practice,Online,,All Levels,3 months,4.1,Free,https://www.udemy.com/marginal-costing-theory-and-practice/
730414.0,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",Offline,,All Levels,3 months,3.1,Paid,https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/
1020760.0,Introduction to Accounting : Mastering Financial Statements,Online,,All Levels,9 months,4.2,Paid,https://www.udemy.com/introduction-to-accounting-mastering-financial-statements/
412856.0,Stock Market Option Trading: How Sell Options For Premium,Online,,Expert Level,11 months,2.1,Free,https://www.udemy.com/make-a-steady-monthly-income-selling-stock-options/
343886.0,Accounting Standard 3 - An Analysis,Offline,,All Levels,1 months,4.6,Free,https://www.udemy.com/learn-cash-flow-analysis/
662996.0,The Tax Advantaged Investor: A Guide to Legal Tax Reduction!,Online,,Intermediate Level,12 months,4.6,Free,https://www.udemy.com/university-of-puerto-rico-mba-student-act-20-act-22-course/
519776.0,How to Build a Massive Stock Portfolio from Zero!,Offline,,All Levels,10 months,4.1,Free,https://www.udemy.com/how-to-build-your-million-dollar-stock-portfolio-from-zero/
1051570.0,Transfer Pricing A Complete Analysis,Online,,Beginner Level,6 months,2.6,Free,https://www.udemy.com/transfer-pricing-a-complete-analysis/
515326.0,Financial analysis: Compare performance of companies,Online,,Beginner Level,3 months,2.5,Free,https://www.udemy.com/financial-performance-analysis/
948974.0,THE Forex Robot: Incredible ROI (Robot Included),Online,,All Levels,11 months,3.4,Paid,https://www.udemy.com/the-forex-robot-1000-annual-profit-robot-included/
915206.0,MetaTrader4 Platform Training,Online,,Beginner Level,9 months,3.8,Paid,https://www.udemy.com/metatrader4-platform-training/
521342.0,Succeed in Forex Even if You Don't Know Where to Start!,Offline,,Beginner Level,7 months,4.2,Paid,https://www.udemy.com/forex-trading-for-beginners-live-fx-examples/
396890.0,Introducción a las Finanzas,Offline,,All Levels,12 months,3.1,Paid,https://www.udemy.com/introduccion-a-las-finanzas/
24877.0,Introductory Financial Accounting,Offline,,All Levels,1 months,2.1,Free,https://www.udemy.com/introductory-financial-accounting/
1122792.0,The Almost Perfect Options Trading Strategy System - Unique,Offline,,All Levels,7 months,3.4,Free,https://www.udemy.com/the-almost-perfect-options-trading-strategy-system-unique/
1218552.0,Forex for Beginners: Easy Forex Trading for Beginners,Online,,Beginner Level,4 months,4.6,Paid,https://www.udemy.com/forex-for-beginners-easy-forex-trading-for-beginners/
371574.0,Cost Accounting Basics (Professional Course Level),Online,,Beginner Level,4 months,3.4,Paid,https://www.udemy.com/basics-of-cost-accounting/
538540.0,Forex Trading vs Option Trading,Offline,,All Levels,8 months,2.4,Free,https://www.udemy.com/trading-excellence/
720814.0,First Steps to Trading the Forexmarkets : Technical Analysis,Offline,,Beginner Level,1 months,2.4,Free,https://www.udemy.com/first-steps-to-trading-the-forexmarkets-technical-analysis/
891484.0,Forex Trading - Advanced Fundamental Analysis,Online,,Beginner Level,5 months,3.1,Free,https://www.udemy.com/forex-trading-advanced-fundamental-analysis/
544176.0,Trading strategies with common sense technical analysis,Offline,,All Levels,12 months,3.1,Free,https://www.udemy.com/trading-strategies-with-common-sense-technical-analysis/
517938.0,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),Online,,All Levels,10 months,4.6,Paid,https://www.udemy.com/algorithmic-trading-with-matlab-wfatoolbox/
294292.0,Technical Analysis 101: Ten Primary Candlestick Reversals,Offline,,Beginner Level,4 months,4.4,Paid,https://www.udemy.com/trading-stocks-successfully-01-ten-primary-reversal-patterns/
537886.0,Portfolio Management for CA / CS / CFA exams,Online,,Beginner Level,1 months,2.2,Paid,https://www.udemy.com/portfolio-management-quantitative-techniques/
1068986.0,How To Profit From Stock Market Volatility,Offline,,Intermediate Level,5 months,4.4,Paid,https://www.udemy.com/how-to-trade-stock-market-volatility/
1209694.0,Become A Forex Trader - Forex trading like a professional,Offline,,All Levels,12 months,3.3,Free,https://www.udemy.com/become-a-forex-trader/
631276.0,High-Frequency Trading #2: Market Structure & Instruments,Online,,All Levels,6 months,3.6,Paid,https://www.udemy.com/high-frequency-trading-2-market-structure-instruments/
267984.0,Accounting 101: Learn Business Finance Forecasting in 60mins,Offline,,All Levels,8 months,2.5,Paid,https://www.udemy.com/cashflow-forecasting-made-easy-learn-it-in-40-mins/
692722.0,Technical Analysis 101: How to Profit During Market Crashes,Online,,Intermediate Level,7 months,3.3,Paid,https://www.udemy.com/profit-from-stock-market-crashes-the-short-selling-strategy/
831170.0,CurrencyFair - Avoid Bank Charges when converting currencies,Offline,,All Levels,1 months,4.9,Free,https://www.udemy.com/currencyfair-currency-exchange/
680044.0,"Binary Options: Trading Strategies, 90% Accuracy and Signals",Offline,,All Levels,5 months,4.8,Free,https://www.udemy.com/learn-trading-binary-options-from-scratch-and-3-strategies/
332848.0,Tax Strategy: Financial Planning for Beginners,Offline,,All Levels,3 months,2.9,Free,https://www.udemy.com/taxsavingstrategy/
543212.0,Forex Trading using professional indicators by TOP traders,Offline,,All Levels,3 months,4.4,Paid,https://www.udemy.com/forex-trading-using-professional-indicators-by-top-traders/
803028.0,Optimizing investment to maximise your return,Offline,,All Levels,5 months,2.4,Paid,https://www.udemy.com/optimizing-investment-to-maximise-your-return/
830870.0,Forex Trading For Beginners: Technical Trading,Online,,All Levels,2 months,4.6,Free,https://www.udemy.com/forex-trading-for-beginners-technical-trading/
735550.0,How to Trade Binary Options Effectively – All Levels,Offline,,All Levels,9 months,4.7,Free,https://www.udemy.com/trade-binary-options/
994754.0,The Power Modeling Bootcamp: Advanced Excel in 10 Days,Online,,All Levels,6 months,4.7,Free,https://www.udemy.com/the-power-modeling-bootcamp-advanced-excel-in-10-days/
